Name,Extension,Size_MB,RelativePath,WebsiteCategory,Subcategory,PlannedUse,TargetFolder
7 inch Digital TFT Color Multi-Information Display.png,.png,0.232,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7 inch Digital TFT Color Multi-Information Display.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
7.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\7.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
8.webp,.webp,0.01,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\8.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
9.webp,.webp,0.004,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\9.webp,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Apple CarPlay & Android Auto.png,.png,0.193,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Apple CarPlay & Android Auto.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Auto Climate AC.png,.png,0.303,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Auto Climate AC.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Cabin Lamp (LED).png,.png,0.3,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Cabin Lamp (LED).png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Excellent Comfort.png,.png,0.355,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Excellent Comfort.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Panoramic Sunroof.png,.png,0.321,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Panoramic Sunroof.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Spot Map Lamp (LED).png,.png,0.354,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Spot Map Lamp (LED).png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
Ventilated Seats.png,.png,0.373,suzukitradajateng.co.id\assets\images\interior\grand-vitara\gx\Ventilated Seats.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
interior-15e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\interior\gx\interior-15e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-25e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\interior\gx\interior-25e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-35e1f.webp,.webp,0.006,suzukitradajateng.co.id\assets\images\interior\gx\interior-35e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-45e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\interior\gx\interior-45e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-65e1f.webp,.webp,0.008,suzukitradajateng.co.id\assets\images\interior\gx\interior-65e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-75e1f.webp,.webp,0.007,suzukitradajateng.co.id\assets\images\interior\gx\interior-75e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-85e1f.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\gx\interior-85e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-95e1f.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\gx\interior-95e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-15e1f.webp,.webp,0.012,suzukitradajateng.co.id\assets\images\interior\ss\interior-15e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-25e1f.webp,.webp,0.014,suzukitradajateng.co.id\assets\images\interior\ss\interior-25e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-35e1f.webp,.webp,0.013,suzukitradajateng.co.id\assets\images\interior\ss\interior-35e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-45e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\interior\ss\interior-45e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-55e1f.webp,.webp,0.009,suzukitradajateng.co.id\assets\images\interior\ss\interior-55e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-65e1f.webp,.webp,0.013,suzukitradajateng.co.id\assets\images\interior\ss\interior-65e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-75e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\interior\ss\interior-75e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
interior-85e1f.webp,.webp,0.016,suzukitradajateng.co.id\assets\images\interior\ss\interior-85e1f.webp,SHARED_INTERIOR,Interior,Relevant product page,COMMON/INTERIOR
arrow-right.png,.png,0.0,suzukitradajateng.co.id\assets\img\arrow-right.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_breadcrumb.png,.png,0.0,suzukitradajateng.co.id\assets\img\bg_breadcrumb.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_hubungi-sales.png,.png,0.301,suzukitradajateng.co.id\assets\img\bg_hubungi-sales.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
bg_page.png,.png,0.106,suzukitradajateng.co.id\assets\img\bg_page.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_produk-pilihan.png,.png,0.004,suzukitradajateng.co.id\assets\img\bg_produk-pilihan.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_stack-shadow_center.png,.png,0.002,suzukitradajateng.co.id\assets\img\bg_stack-shadow_center.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_stack-shadow_left.png,.png,0.003,suzukitradajateng.co.id\assets\img\bg_stack-shadow_left.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
bg_stack-shadow_right.png,.png,0.003,suzukitradajateng.co.id\assets\img\bg_stack-shadow_right.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
favicon.ico,.ico,0.001,suzukitradajateng.co.id\assets\img\favicon.ico,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
favicon_16_suzuki.png,.png,0.001,suzukitradajateng.co.id\assets\img\favicon_16_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
favicon_180_suzuki.png,.png,0.014,suzukitradajateng.co.id\assets\img\favicon_180_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
favicon_192_suzuki.png,.png,0.016,suzukitradajateng.co.id\assets\img\favicon_192_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
favicon_32_suzuki.png,.png,0.002,suzukitradajateng.co.id\assets\img\favicon_32_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
favicon_512_suzuki.png,.png,0.065,suzukitradajateng.co.id\assets\img\favicon_512_suzuki.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
floating_icon_c_calc.png,.png,0.0,suzukitradajateng.co.id\assets\img\floating_icon_c_calc.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
floating_icon_d_test-drive.png,.png,0.001,suzukitradajateng.co.id\assets\img\floating_icon_d_test-drive.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
floating_icon_e_booking-service.png,.png,0.001,suzukitradajateng.co.id\assets\img\floating_icon_e_booking-service.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
hero-angle.png,.png,1.314,suzukitradajateng.co.id\assets\img\hero-angle.png,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
icon_otp.png,.png,0.005,suzukitradajateng.co.id\assets\img\icon_otp.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
icon_top-bar_down.png,.png,0.0,suzukitradajateng.co.id\assets\img\icon_top-bar_down.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
icon_top-bar_marker.png,.png,0.0,suzukitradajateng.co.id\assets\img\icon_top-bar_marker.png,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
line.png,.png,0.0,suzukitradajateng.co.id\assets\img\line.png,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
parts.png,.png,0.22,suzukitradajateng.co.id\assets\img\parts.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
putih_logo_splash.webp,.webp,0.003,suzukitradajateng.co.id\assets\img\putih_logo_splash.webp,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
sales.png,.png,0.179,suzukitradajateng.co.id\assets\img\sales.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
servis.png,.png,0.199,suzukitradajateng.co.id\assets\img\servis.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
splash-mb.jpg,.jpg,0.157,suzukitradajateng.co.id\assets\img\splash-mb.jpg,PROMO_HERO_BANNER,Banner/hero,Homepage/promo after visual review,HOME/PROMO
sujuki.png,.png,0.04,suzukitradajateng.co.id\assets\img\sujuki.png,ARCHIVE_UNIDENTIFIED,Unclear legacy asset,Archive until contextual source is confirmed,ARCHIVE/UNPUBLISHED
toggler-icon.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\toggler-icon.svg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
grand-vitara.png,.png,0.395,suzukitradajateng.co.id\assets\img\v2\grand-vitara.png,GRAND_VITARA,Product asset,Product page + catalog,PRODUCTS/GRAND_VITARA
xl7-exterior-kv.png,.png,1.784,suzukitradajateng.co.id\assets\img\v2\xl7-exterior-kv.png,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
xl7-interior-kv.png,.png,1.421,suzukitradajateng.co.id\assets\img\v2\xl7-interior-kv.png,XL7_HYBRID,Product asset,Homepage hero + product page,PRODUCTS/XL7_HYBRID
about-new.webp,.webp,0.047,suzukitradajateng.co.id\assets\img\v2\banner\about-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
banner-new-mb.webp,.webp,0.03,suzukitradajateng.co.id\assets\img\v2\banner\banner-new-mb.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
banner-new.webp,.webp,0.087,suzukitradajateng.co.id\assets\img\v2\banner\banner-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
page-contact.webp,.webp,0.175,suzukitradajateng.co.id\assets\img\v2\banner\page-contact.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
page-news.webp,.webp,0.067,suzukitradajateng.co.id\assets\img\v2\banner\page-news.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
page-part.webp,.webp,0.114,suzukitradajateng.co.id\assets\img\v2\banner\page-part.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
page-service.webp,.webp,0.018,suzukitradajateng.co.id\assets\img\v2\banner\page-service.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
page-simulasi-kredit.webp,.webp,0.063,suzukitradajateng.co.id\assets\img\v2\banner\page-simulasi-kredit.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
privacy-banner.webp,.webp,0.084,suzukitradajateng.co.id\assets\img\v2\banner\privacy-banner.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
produk-new.webp,.webp,0.032,suzukitradajateng.co.id\assets\img\v2\banner\produk-new.webp,PROMO_HERO_BANNER,Banner/hero,Homepage/promo,HOME/PROMO
hub-sales.jpg,.jpg,0.005,suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.jpg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
hub-sales.webp,.webp,0.001,suzukitradajateng.co.id\assets\img\v2\icon\hub-sales.webp,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
jadwal-service.jpg,.jpg,0.005,suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.jpg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
jadwal-service.webp,.webp,0.001,suzukitradajateng.co.id\assets\img\v2\icon\jadwal-service.webp,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
pesan-part.jpg,.jpg,0.005,suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.jpg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
pesan-part.webp,.webp,0.001,suzukitradajateng.co.id\assets\img\v2\icon\pesan-part.webp,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
simulasi-kredit.jpg,.jpg,0.005,suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.jpg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
simulasi-kredit.webp,.webp,0.001,suzukitradajateng.co.id\assets\img\v2\icon\simulasi-kredit.webp,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
news-1.webp,.webp,0.007,suzukitradajateng.co.id\assets\img\v2\post\news-1.webp,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
ertiga.webp,.webp,0.006,suzukitradajateng.co.id\assets\img\v2\product\ertiga.webp,ERTIGA_HYBRID,Product/color/interior,Product page + catalog,PRODUCTS/ERTIGA_HYBRID
seat.svg,.svg,0.002,suzukitradajateng.co.id\assets\img\v2\product-page\seat.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
transmisi.svg,.svg,0.001,suzukitradajateng.co.id\assets\img\v2\product-page\transmisi.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
arrow-down.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\v2\svg\arrow-down.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
arrow-right-outlet.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\v2\svg\arrow-right-outlet.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
arrow-right.svg,.svg,0.001,suzukitradajateng.co.id\assets\img\v2\svg\arrow-right.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
date.svg,.svg,0.002,suzukitradajateng.co.id\assets\img\v2\svg\date.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
fb.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\v2\svg\fb.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
ig.svg,.svg,0.005,suzukitradajateng.co.id\assets\img\v2\svg\ig.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
logo.svg,.svg,0.23,suzukitradajateng.co.id\assets\img\v2\svg\logo.svg,BRAND_UI,Logo/icon,Header/footer/UI,BRAND_UI/ICONS
plus.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\v2\svg\plus.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
right-bc.svg,.svg,0.0,suzukitradajateng.co.id\assets\img\v2\svg\right-bc.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
share.svg,.svg,0.001,suzukitradajateng.co.id\assets\img\v2\svg\share.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
telephone.svg,.svg,0.001,suzukitradajateng.co.id\assets\img\v2\svg\telephone.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
user.svg,.svg,0.002,suzukitradajateng.co.id\assets\img\v2\svg\user.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
wa.svg,.svg,0.001,suzukitradajateng.co.id\assets\img\v2\svg\wa.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
yt.svg,.svg,0.004,suzukitradajateng.co.id\assets\img\v2\svg\yt.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
email-v2.svg,.svg,0.001,suzukitradajateng.co.id\assets\svg\email-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
fb-v2.svg,.svg,0.0,suzukitradajateng.co.id\assets\svg\fb-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
telegram-v2.svg,.svg,0.001,suzukitradajateng.co.id\assets\svg\telegram-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
wa-v2.svg,.svg,0.002,suzukitradajateng.co.id\assets\svg\wa-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
x-v2.svg,.svg,0.0,suzukitradajateng.co.id\assets\svg\x-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content,ARCHIVE/REFERENCE
131914304_s.jpg,.jpg,0.049,www.suzuki.co.id\uploads\image\131914304_s.jpg,ARTICLE_MEDIA,Article image,Blog/SEO article,ARTICLES
Suzuki_Digimod_Contest_-_Pemenang_Favorit_1__1_.jpg,.jpg,0.326,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_1__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
Suzuki_Digimod_Contest_-_Pemenang_Favorit_2__1_.jpg,.jpg,0.292,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_2__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
Suzuki_Digimod_Contest_-_Pemenang_Favorit_3__1_.jpg,.jpg,0.325,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_3__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
Suzuki_Digimod_Contest_-_Pemenang_Utama__1_.jpg,.jpg,0.287,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Utama__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically,ARCHIVE/REFERENCE
