"Status","Name","Source","Destination","Reason"
"COPIED","PEARL_SNOW_WHITE-CRUISEa509.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PEARL_SNOW_WHITE-CRUISEa509.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\PEARL_SNOW_WHITE-CRUISEa509.webp",""
"COPIED","pedal_kopling_dealer_suzuki95eb.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\pedal_kopling_dealer_suzuki95eb.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\pedal_kopling_dealer_suzuki95eb.JPG",""
"COPIED","Pelanggan-482c0.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Pelanggan-482c0.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Pelanggan-482c0.jpg",""
"COPIED","pentingnya-fitur-smart-e-mirror-pada-suzuki-xl7_thumb404e.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\pentingnya-fitur-smart-e-mirror-pada-suzuki-xl7_thumb404e.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\XL7_HYBRID\pentingnya-fitur-smart-e-mirror-pada-suzuki-xl7_thumb404e.png",""
"COPIED","penyebab_bunyi_gluduk_dealer_suzuki8007.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\penyebab_bunyi_gluduk_dealer_suzuki8007.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\penyebab_bunyi_gluduk_dealer_suzuki8007.jpg",""
"COPIED","penyebab_kopling_mobil_keras_dealer_suzukib144.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\penyebab_kopling_mobil_keras_dealer_suzukib144.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\penyebab_kopling_mobil_keras_dealer_suzukib144.JPG",""
"COPIED","power_steering_mobil_dealer_suzukica1e.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\power_steering_mobil_dealer_suzukica1e.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\power_steering_mobil_dealer_suzukica1e.jpg",""
"COPIED","PPNBM-0-harga-naikb1ab.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PPNBM-0-harga-naikb1ab.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PPNBM-0-harga-naikb1ab.jpg",""
"COPIED","PPNBMaa6f.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PPNBMaa6f.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PPNBMaa6f.jpg",""
"COPIED","PU-50%ae13.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PU-50%ae13.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PU-50%ae13.jpg",""
"COPIED","PU-Imlek0b0d.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PU-Imlek0b0d.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PU-Imlek0b0d.jpg",""
"COPIED","PU-USAHA9656.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PU-USAHA9656.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PU-USAHA9656.jpg",""
"COPIED","PU46bc.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\PU46bc.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\PU46bc.jpg",""
"COPIED","radiator_flush_dealer_suzukidd7a.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\radiator_flush_dealer_suzukidd7a.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\radiator_flush_dealer_suzukidd7a.png",""
"COPIED","Rajanya-Pick-upc138.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Rajanya-Pick-upc138.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Rajanya-Pick-upc138.jpg",""
"COPIED","Real-Black-NEW_CARRY_PICK-UPe84c.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Real-Black-NEW_CARRY_PICK-UPe84c.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\Real-Black-NEW_CARRY_PICK-UPe84c.webp",""
"COPIED","red-APV_ARENA9435.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\red-APV_ARENA9435.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\red-APV_ARENA9435.webp",""
"COPIED","Red-S-PRESSO6c73.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Red-S-PRESSO6c73.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\Red-S-PRESSO6c73.webp",""
"COPIED","rem_cakram_Dealer_suzukiee99.JPG","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\rem_cakram_Dealer_suzukiee99.JPG","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\rem_cakram_Dealer_suzukiee99.JPG",""
"COPIED","rocker_arm_dealer_suzuki83cb.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\rocker_arm_dealer_suzuki83cb.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\rocker_arm_dealer_suzuki83cb.jpg",""
"COPIED","savana-ivory-SGXee76.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\savana-ivory-SGXee76.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\FRONX\savana-ivory-SGXee76.png",""
"COPIED","semakind6c9.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\semakind6c9.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\semakind6c9.jpg",""
"COPIED","sensor_ect_dealer_suzuki_(1)8e4f.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\sensor_ect_dealer_suzuki_(1)8e4f.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\sensor_ect_dealer_suzuki_(1)8e4f.jpg",""
"COPIED","servis-2c3b7.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\servis-2c3b7.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\servis-2c3b7.jpg",""
"COPIED","Silky-Silver-ALL_NEW_ERTIGA26ac.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Silky-Silver-ALL_NEW_ERTIGA26ac.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Silky-Silver-ALL_NEW_ERTIGA26ac.webp",""
"COPIED","Silky-Silver-NEW_CARRY_PICK-UP5b0e.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Silky-Silver-NEW_CARRY_PICK-UP5b0e.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\Silky-Silver-NEW_CARRY_PICK-UP5b0e.webp",""
"COPIED","Silkysilver-S-PRESSOb2d0.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Silkysilver-S-PRESSOb2d0.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\Silkysilver-S-PRESSOb2d0.webp",""
"COPIED","silky_silver_metallic-JIMNY_3-DOORS0b68.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\silky_silver_metallic-JIMNY_3-DOORS0b68.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\JIMNY\silky_silver_metallic-JIMNY_3-DOORS0b68.webp",""
"COPIED","silver-APV_ARENA9b6a.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\silver-APV_ARENA9b6a.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\silver-APV_ARENA9b6a.webp",""
"COPIED","sistem_pengisian_mobil_dealer_suzuki06de.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\sistem_pengisian_mobil_dealer_suzuki06de.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\sistem_pengisian_mobil_dealer_suzuki06de.jpg",""
"COPIED","Sizzle_Orange-White-S-PRESSOdc39.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Sizzle_Orange-White-S-PRESSOdc39.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\Sizzle_Orange-White-S-PRESSOdc39.webp",""
"COPIED","ssda68.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\ssda68.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\ssda68.jpg",""
"COPIED","SST1121.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\SST1121.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\SST1121.jpg",""
"COPIED","sufi-1fef4.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\sufi-1fef4.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\sufi-1fef4.jpg",""
"COPIED","Sultan-Sayur1c9a.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Sultan-Sayur1c9a.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\Sultan-Sayur1c9a.jpg",""
"COPIED","suzuki-berikan-servis-kendaraan-gratis-bagi-korban-banjir-kalimantan-selatan_thumb09f8.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\suzuki-berikan-servis-kendaraan-gratis-bagi-korban-banjir-kalimantan-selatan_thumb09f8.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\suzuki-berikan-servis-kendaraan-gratis-bagi-korban-banjir-kalimantan-selatan_thumb09f8.png",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-BRAVE-KHAKI-[FIX-LAYERS]_1-GX83ca.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-BRAVE-KHAKI-[FIX-LAYERS]_1-GX83ca.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-BRAVE-KHAKI-[FIX-LAYERS]_1-GX83ca.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-COOL-BLACK-[FIX-LAYERS]_1-GXfc6d.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-COOL-BLACK-[FIX-LAYERS]_1-GXfc6d.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-COOL-BLACK-[FIX-LAYERS]_1-GXfc6d.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-MELLOW-DEEP-RED-[FIX-LAYERS]_2-GX03f6.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-MELLOW-DEEP-RED-[FIX-LAYERS]_2-GX03f6.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-MELLOW-DEEP-RED-[FIX-LAYERS]_2-GX03f6.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-METALLIC-MAGMA-GREY-[FIX-LAYERS]_2-GXb147.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-METALLIC-MAGMA-GREY-[FIX-LAYERS]_2-GXb147.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-METALLIC-MAGMA-GREY-[FIX-LAYERS]_2-GXb147.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-PEARL-SNOW-WHITE-[FIX-LAYERS]_1-GX40a0.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-PEARL-SNOW-WHITE-[FIX-LAYERS]_1-GX40a0.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-PEARL-SNOW-WHITE-[FIX-LAYERS]_1-GX40a0.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-SILKY-SILVER-[FIX-LAYERS]_1-GXffae.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-SILKY-SILVER-[FIX-LAYERS]_1-GXffae.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-SILKY-SILVER-[FIX-LAYERS]_1-GXffae.webp",""
"COPIED","Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-[FIX-LAYERS]-copy_1-GX3cf9.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-[FIX-LAYERS]-copy_1-GX3cf9.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\Suzuki-Ertiga-Hybrid-GX-Hero-[FLIP]-[FIX-LAYERS]-copy_1-GX3cf9.webp",""
"COPIED","suzuki-luncurkan-tampilan-baru-new-carry-pick-up4d55.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\suzuki-luncurkan-tampilan-baru-new-carry-pick-up4d55.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\suzuki-luncurkan-tampilan-baru-new-carry-pick-up4d55.jpg",""
"COPIED","tachometer_mobil_suzuki_dealer_suzuki4683.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\tachometer_mobil_suzuki_dealer_suzuki4683.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\tachometer_mobil_suzuki_dealer_suzuki4683.jpg",""
"COPIED","tanda_tombol_dashboard_bermasalah41e0.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\tanda_tombol_dashboard_bermasalah41e0.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\tanda_tombol_dashboard_bermasalah41e0.webp",""
"COPIED","thumbnail_GXf9a9.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\thumbnail_GXf9a9.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\thumbnail_GXf9a9.webp",""
"COPIED","tips-agar-posisi-duduk-nyaman-dan-aman-saat-berkendara_thumbce32.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\tips-agar-posisi-duduk-nyaman-dan-aman-saat-berkendara_thumbce32.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\tips-agar-posisi-duduk-nyaman-dan-aman-saat-berkendara_thumbce32.png",""
"COPIED","transmisi_mobil_dealer_suzuki0c15.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\transmisi_mobil_dealer_suzuki0c15.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\transmisi_mobil_dealer_suzuki0c15.jpg",""
"COPIED","Untitled-1-Recovered-Recovered-Recovered5058.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\Untitled-1-Recovered-Recovered-Recovered5058.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARTICLES\Untitled-1-Recovered-Recovered-Recovered5058.jpg",""
"ARCHIVE_SKIP","website81d9.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\website81d9.jpg","","Archive/reference"
"COPIED","WhatsApp-Image-2022-06-23-at-14.15.266945.jpeg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\WhatsApp-Image-2022-06-23-at-14.15.266945.jpeg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\BRAND_UI\ICONS\WhatsApp-Image-2022-06-23-at-14.15.266945.jpeg",""
"COPIED","White-NEW_CARRY_PICK-UP95de.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\White-NEW_CARRY_PICK-UP95de.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\NEW_CARRY\White-NEW_CARRY_PICK-UP95de.webp",""
"COPIED","White-S-PRESSO3060.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\White-S-PRESSO3060.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\White-S-PRESSO3060.webp",""
"COPIED","XL71d55.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\XL71d55.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\XL7_HYBRID\XL71d55.jpg",""
"COPIED","suzukilogo-pp-removebg-preview.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\cms.suzukihyperlocal.com\images\defaults\suzukilogo-pp-removebg-preview.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\BRAND_UI\ICONS\suzukilogo-pp-removebg-preview.png",""
"COPIED","total-penjualan-bulan-agustus-2022-meningkat-suzuki-xl7-jadi-salah-satu-kontributor-positif1664342992_thumb.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\d2fgf7u961ce77.cloudfront.net\uploads\news\total-penjualan-bulan-agustus-2022-meningkat-suzuki-xl7-jadi-salah-satu-kontributor-positif1664342992_thumb.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\XL7_HYBRID\total-penjualan-bulan-agustus-2022-meningkat-suzuki-xl7-jadi-salah-satu-kontributor-positif1664342992_thumb.png",""
"ARCHIVE_SKIP","unnamed.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\lh6.googleusercontent.com\unnamed.jpg","","Archive/reference"
"COPIED","la-brands-400.svg","D:\Papah\suzukisemarangcenter\TRADA_RAW\maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-brands-400.svg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\BRAND_UI\ICONS\la-brands-400.svg",""
"COPIED","la-regular-400.svg","D:\Papah\suzukisemarangcenter\TRADA_RAW\maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-regular-400.svg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\BRAND_UI\ICONS\la-regular-400.svg",""
"COPIED","la-solid-900.svg","D:\Papah\suzukisemarangcenter\TRADA_RAW\maxst.icons8.com\vue-static\landings\line-awesome\line-awesome\1.3.0\fonts\la-solid-900.svg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\BRAND_UI\ICONS\la-solid-900.svg",""
"COPIED","54982-suzuki-baleno-giias-2022-suaradotcom-manuel-j-nainggolan.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\media.suara.com\pictures\653x366\2022\08\12\54982-suzuki-baleno-giias-2022-suaradotcom-manuel-j-nainggolan.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\ARCHIVE\REFERENCE\54982-suzuki-baleno-giias-2022-suaradotcom-manuel-j-nainggolan.jpg",""
"COPIED","49884-giias-2022-suzuki-s-presso.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\media.suara.com\pictures\653x366\2022\08\14\49884-giias-2022-suzuki-s-presso.jpg","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\S_PRESSO\49884-giias-2022-suzuki-s-presso.jpg",""
"ARCHIVE_SKIP","car-replace-tire-and-wheels-free.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\nmaa.co.id\wp-content\uploads\2021\03\car-replace-tire-and-wheels-free.jpg","","Archive/reference"
"ARCHIVE_SKIP","freepik-wiper-mobil-ulti-2.jpg","D:\Papah\suzukisemarangcenter\TRADA_RAW\nmaa.co.id\wp-content\uploads\2021\06\freepik-wiper-mobil-ulti-2.jpg","","Archive/reference"
"COPIED","banner.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\banner.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\HOME\PROMO\banner.webp",""
"COPIED","battery ertiga hybrid.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\battery ertiga hybrid.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\battery ertiga hybrid.webp",""
"COPIED","ertiga-hybrid-cruise.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\ertiga-hybrid-cruise.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\ertiga-hybrid-cruise.webp",""
"COPIED","ertiga-hybrid-gx.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\ertiga-hybrid-gx.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\ertiga-hybrid-gx.webp",""
"COPIED","FA DI-KV1- SUZUKI NEW ERTIGA 2024-LAYER (1) 1-min.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\FA DI-KV1- SUZUKI NEW ERTIGA 2024-LAYER (1) 1-min.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\ERTIGA_HYBRID\FA DI-KV1- SUZUKI NEW ERTIGA 2024-LAYER (1) 1-min.webp",""
"COPIED","feature.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\feature.webp","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\FEATURES_SAFETY\feature.webp",""
"ARCHIVE_SKIP","Frame 317426.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\Frame 317426.webp","","Archive/reference"
"ARCHIVE_SKIP","Frame 317492.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\Frame 317492.webp","","Archive/reference"
"ARCHIVE_SKIP","modal-bg.webp","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\modal-bg.webp","","Archive/reference"
"COPIED","Arctic White Pearl + Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\Arctic White Pearl + Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Arctic White Pearl + Bluish Black Pearl.png",""
"COPIED","Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Bluish Black Pearl.png",""
"COPIED","Land Breeze Green Pearl Metallic + Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\Land Breeze Green Pearl Metallic + Bluish Black Pearl.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\Land Breeze Green Pearl Metallic + Bluish Black Pearl.png",""
"COPIED","BANNER EXTERIOR.png","D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\images\e-vitara\banner-interior-exterior\BANNER EXTERIOR.png","D:\Papah\suzukisemarangcenter\SUZUKI_CENTER_ASSETS_FINAL\PRODUCTS\E_VITARA\BANNER EXTERIOR.png",""
